,subject_n,visibility,reward,RT,FP,FP1,FP2,FP3,FP4,FP5
12106,25,True,True,0.27,0.9,0.6,0.6,0.9,0.9,0.9
12107,25,True,True,0.32,0.6,0.9,0.6,0.6,0.9,0.9
12108,25,True,True,0.32,0.6,0.6,0.9,0.6,0.6,0.9
12109,25,True,True,0.32,0.6,0.6,0.6,0.9,0.6,0.6
12110,25,True,True,0.32,0.3,0.6,0.6,0.6,0.9,0.6
12111,25,True,True,0.27,0.9,0.3,0.6,0.6,0.6,0.9
12112,25,True,True,0.32,0.9,0.9,0.3,0.6,0.6,0.6
12113,25,True,True,0.32,0.6,0.9,0.9,0.3,0.6,0.6
12114,25,True,True,0.27,0.9,0.6,0.9,0.9,0.3,0.6
12115,25,True,True,0.32,0.6,0.9,0.6,0.9,0.9,0.3
12116,25,True,True,0.32,0.3,0.6,0.9,0.6,0.9,0.9
12117,25,True,True,0.27,0.9,0.3,0.6,0.9,0.6,0.9
12118,25,True,True,0.32,0.6,0.9,0.3,0.6,0.9,0.6
12119,25,True,True,0.32,0.6,0.6,0.9,0.3,0.6,0.9
12120,25,True,True,0.27,0.9,0.0,0.0,0.0,0.0,0.0
12121,25,True,True,0.32,0.3,0.9,0.0,0.0,0.0,0.0
12122,25,True,True,0.27,0.6,0.3,0.9,0.0,0.0,0.0
12123,25,True,True,0.32,0.3,0.6,0.3,0.9,0.0,0.0
12124,25,True,True,0.27,0.9,0.3,0.6,0.3,0.9,0.0
12125,25,True,True,0.32,0.9,0.9,0.3,0.6,0.3,0.9
12126,25,True,True,0.32,0.9,0.9,0.9,0.3,0.6,0.3
12127,25,True,True,0.27,0.9,0.9,0.9,0.9,0.3,0.6
12128,25,True,True,0.32,0.9,0.9,0.9,0.9,0.9,0.3
12129,25,True,True,0.32,0.3,0.9,0.9,0.9,0.9,0.9
12130,25,True,True,0.27,0.9,0.3,0.9,0.9,0.9,0.9
12131,25,True,True,0.32,0.6,0.9,0.3,0.9,0.9,0.9
12132,25,True,True,0.32,0.3,0.6,0.9,0.3,0.9,0.9
12133,25,True,True,0.27,0.9,0.3,0.6,0.9,0.3,0.9
12134,25,True,True,0.27,0.9,0.9,0.3,0.6,0.9,0.3
12135,25,True,True,0.32,0.9,0.9,0.9,0.3,0.6,0.9
12136,25,True,True,0.32,0.6,0.9,0.9,0.9,0.3,0.6
12137,25,True,True,0.27,0.9,0.6,0.9,0.9,0.9,0.3
12138,25,True,True,0.27,0.9,0.9,0.6,0.9,0.9,0.9
12139,25,True,True,0.27,0.9,0.9,0.9,0.6,0.9,0.9
12140,25,True,True,0.32,0.9,0.9,0.9,0.9,0.6,0.9
12141,25,True,True,0.27,0.9,0.9,0.9,0.9,0.9,0.6
12142,25,True,True,0.3027655060972199,0.9,0.9,0.9,0.9,0.9,0.9
12143,25,True,True,0.32,0.6,0.9,0.9,0.9,0.9,0.9
12144,25,True,True,0.32,0.3,0.6,0.9,0.9,0.9,0.9
12145,25,True,True,0.32,0.6,0.3,0.6,0.9,0.9,0.9
12146,25,True,True,0.27,0.3,0.6,0.3,0.6,0.9,0.9
12147,25,True,True,0.28786888033907426,0.3,0.3,0.6,0.3,0.6,0.9
12148,25,True,True,0.32,0.9,0.3,0.3,0.6,0.3,0.6
12149,25,True,True,0.32,0.6,0.9,0.3,0.3,0.6,0.3
12150,25,False,False,0.34,0.6,0.0,0.0,0.0,0.0,0.0
12151,25,False,False,0.302489967111042,0.6,0.6,0.0,0.0,0.0,0.0
12152,25,False,False,0.30194267421062787,0.9,0.6,0.6,0.0,0.0,0.0
12153,25,False,False,0.3458599068525554,0.9,0.9,0.6,0.6,0.0,0.0
12154,25,False,False,0.35197850527436747,0.3,0.9,0.9,0.6,0.6,0.0
12155,25,False,False,0.30155375805463014,0.9,0.3,0.9,0.9,0.6,0.6
12156,25,False,False,0.35164257814275174,0.3,0.9,0.3,0.9,0.9,0.6
12157,25,False,False,0.3018882262486981,0.6,0.3,0.9,0.3,0.9,0.9
12158,25,False,False,0.30171616873596374,0.3,0.6,0.3,0.9,0.3,0.9
12159,25,False,False,0.3030510783609887,0.9,0.3,0.6,0.3,0.9,0.3
12160,25,False,False,0.3031412468199148,0.9,0.9,0.3,0.6,0.3,0.9
12161,25,False,False,0.35346591825407797,0.3,0.9,0.9,0.3,0.6,0.3
12162,25,False,False,0.30347273168227795,0.6,0.3,0.9,0.9,0.3,0.6
12163,25,False,False,0.34,0.6,0.6,0.3,0.9,0.9,0.3
12164,25,False,False,0.34,0.6,0.6,0.6,0.3,0.9,0.9
12165,25,False,False,0.34,0.9,0.6,0.6,0.6,0.3,0.9
12166,25,False,False,0.3518412660449908,0.3,0.9,0.6,0.6,0.6,0.3
12167,25,False,False,0.30334508439987323,0.6,0.3,0.9,0.6,0.6,0.6
12168,25,False,False,0.3017965978237046,0.9,0.6,0.3,0.9,0.6,0.6
12169,25,False,False,0.3020460125718249,0.9,0.9,0.6,0.3,0.9,0.6
12170,25,False,False,0.3515535425940035,0.6,0.9,0.9,0.6,0.3,0.9
12171,25,False,False,0.3521166244436077,0.3,0.6,0.9,0.9,0.6,0.3
12172,25,False,False,0.3019719551396981,0.6,0.3,0.6,0.9,0.9,0.6
12173,25,False,False,0.3024566475594707,0.9,0.6,0.3,0.6,0.9,0.9
12174,25,False,False,0.3530565270736483,0.6,0.9,0.6,0.3,0.6,0.9
12175,25,False,False,0.30163627070700666,0.9,0.6,0.9,0.6,0.3,0.6
12176,25,False,False,0.34,0.6,0.9,0.6,0.9,0.6,0.3
12177,25,False,False,0.3024611231528009,0.9,0.6,0.9,0.6,0.9,0.6
12178,25,False,False,0.34,0.9,0.9,0.6,0.9,0.6,0.9
12179,25,False,False,0.34,0.6,0.9,0.9,0.6,0.9,0.6
12180,25,True,False,0.28173261090218,0.9,0.0,0.0,0.0,0.0,0.0
12181,25,True,False,0.28209687622286506,0.9,0.9,0.0,0.0,0.0,0.0
12182,25,True,False,0.3323434989240145,0.6,0.9,0.9,0.0,0.0,0.0
12183,25,True,False,0.32,0.6,0.6,0.9,0.9,0.0,0.0
12184,25,True,False,0.33173684377330215,0.3,0.6,0.6,0.9,0.9,0.0
12185,25,True,False,0.32,0.3,0.3,0.6,0.6,0.9,0.9
12186,25,True,False,0.32,0.6,0.3,0.3,0.6,0.6,0.9
12187,25,True,False,0.3181155481813836,0.6,0.6,0.3,0.3,0.6,0.6
12188,25,True,False,0.3327330566681276,0.3,0.6,0.6,0.3,0.3,0.6
12189,25,True,False,0.32,0.3,0.3,0.6,0.6,0.3,0.3
12190,25,True,False,0.32,0.6,0.3,0.3,0.6,0.6,0.3
12191,25,True,False,0.3333495798317749,0.3,0.6,0.3,0.3,0.6,0.6
12192,25,True,False,0.33030814563978417,0.3,0.3,0.6,0.3,0.3,0.6
12193,25,True,False,0.32,0.3,0.3,0.3,0.6,0.3,0.3
12194,25,True,False,0.28182944354295175,0.9,0.3,0.3,0.3,0.6,0.3
12195,25,True,False,0.28236305394387085,0.9,0.9,0.3,0.3,0.3,0.6
12196,25,True,False,0.33323421265520037,0.3,0.9,0.9,0.3,0.3,0.3
12197,25,True,False,0.32,0.9,0.3,0.9,0.9,0.3,0.3
12198,25,True,False,0.32422783657136117,0.9,0.9,0.3,0.9,0.9,0.3
12199,25,True,False,0.3318763537883029,0.9,0.9,0.9,0.3,0.9,0.9
12200,25,True,False,0.32,0.3,0.9,0.9,0.9,0.3,0.9
12201,25,True,False,0.2820402503443899,0.9,0.3,0.9,0.9,0.9,0.3
12202,25,True,False,0.2828408114595907,0.6,0.9,0.3,0.9,0.9,0.9
12203,25,True,False,0.33196189838695295,0.3,0.6,0.9,0.3,0.9,0.9
12204,25,True,False,0.33162543944323586,0.3,0.3,0.6,0.9,0.3,0.9
12205,25,True,False,0.2831368715688213,0.9,0.3,0.3,0.6,0.9,0.3
12206,25,True,False,0.32,0.3,0.9,0.3,0.3,0.6,0.9
12207,25,True,False,0.28161529426524445,0.9,0.3,0.9,0.3,0.3,0.6
12208,25,True,False,0.28177521062175226,0.9,0.9,0.3,0.9,0.3,0.3
12209,25,True,False,0.33188857167759545,0.6,0.9,0.9,0.3,0.9,0.3
12210,25,False,False,0.34,0.3,0.0,0.0,0.0,0.0,0.0
12211,25,False,False,0.30235209030572285,0.9,0.3,0.0,0.0,0.0,0.0
12212,25,False,False,0.34,0.6,0.9,0.3,0.0,0.0,0.0
12213,25,False,False,0.34,0.9,0.6,0.9,0.3,0.0,0.0
12214,25,False,False,0.34,0.3,0.9,0.6,0.9,0.3,0.0
12215,25,False,False,0.34,0.9,0.3,0.9,0.6,0.9,0.3
12216,25,False,False,0.34,0.6,0.9,0.3,0.9,0.6,0.9
12217,25,False,False,0.3032655733560744,0.9,0.6,0.9,0.3,0.9,0.6
12218,25,False,False,0.35213147142152856,0.3,0.9,0.6,0.9,0.3,0.9
12219,25,False,False,0.30279187736732344,0.9,0.3,0.9,0.6,0.9,0.3
12220,25,False,False,0.30167938772782477,0.9,0.9,0.3,0.9,0.6,0.9
12221,25,False,False,0.3029467708254469,0.6,0.9,0.9,0.3,0.9,0.6
12222,25,False,False,0.34,0.9,0.6,0.9,0.9,0.3,0.9
12223,25,False,False,0.34,0.9,0.9,0.6,0.9,0.9,0.3
12224,25,False,False,0.34,0.9,0.9,0.9,0.6,0.9,0.9
12225,25,False,False,0.3533882622681089,0.9,0.9,0.9,0.9,0.6,0.9
12226,25,False,False,0.3527220003252041,0.3,0.9,0.9,0.9,0.9,0.6
12227,25,False,False,0.3026405228922573,0.6,0.3,0.9,0.9,0.9,0.9
12228,25,False,False,0.3528784639047164,0.6,0.6,0.3,0.9,0.9,0.9
12229,25,False,False,0.34,0.9,0.6,0.6,0.3,0.9,0.9
12230,25,False,False,0.3528438683931183,0.3,0.9,0.6,0.6,0.3,0.9
12231,25,False,False,0.34,0.9,0.3,0.9,0.6,0.6,0.3
12232,25,False,False,0.35320968704500216,0.6,0.9,0.3,0.9,0.6,0.6
12233,25,False,False,0.35226575230881096,0.6,0.6,0.9,0.3,0.9,0.6
12234,25,False,False,0.3530665093632292,0.3,0.6,0.6,0.9,0.3,0.9
12235,25,False,False,0.34,0.3,0.3,0.6,0.6,0.9,0.3
12236,25,False,False,0.30324098225074914,0.9,0.3,0.3,0.6,0.6,0.9
12237,25,False,False,0.34,0.3,0.9,0.3,0.3,0.6,0.6
12238,25,False,False,0.3321090216551682,0.3,0.3,0.9,0.3,0.3,0.6
12239,25,False,False,0.3033882164711003,0.9,0.3,0.3,0.9,0.3,0.3
12240,25,False,False,0.35214511962667094,0.3,0.0,0.0,0.0,0.0,0.0
12241,25,False,False,0.34,0.6,0.3,0.0,0.0,0.0,0.0
12242,25,False,False,0.34,0.6,0.6,0.3,0.0,0.0,0.0
12243,25,False,False,0.34,0.6,0.6,0.6,0.3,0.0,0.0
12244,25,False,False,0.34,0.6,0.6,0.6,0.6,0.3,0.0
12245,25,False,False,0.34,0.6,0.6,0.6,0.6,0.6,0.3
12246,25,False,False,0.352854951426978,0.3,0.6,0.6,0.6,0.6,0.6
12247,25,False,False,0.34,0.3,0.3,0.6,0.6,0.6,0.6
12248,25,False,False,0.34,0.9,0.3,0.3,0.6,0.6,0.6
12249,25,False,False,0.34,0.6,0.9,0.3,0.3,0.6,0.6
12250,25,False,False,0.35279060461576073,0.6,0.6,0.9,0.3,0.3,0.6
12251,25,False,False,0.3021505447678928,0.9,0.6,0.6,0.9,0.3,0.3
12252,25,False,False,0.3534470696313039,0.9,0.9,0.6,0.6,0.9,0.3
12253,25,False,False,0.34,0.9,0.9,0.9,0.6,0.6,0.9
12254,25,False,False,0.34,0.3,0.9,0.9,0.9,0.6,0.6
12255,25,False,False,0.32779051926637015,0.3,0.3,0.9,0.9,0.9,0.6
12256,25,False,False,0.34,0.6,0.3,0.3,0.9,0.9,0.9
12257,25,False,False,0.3030014826642754,0.6,0.6,0.3,0.3,0.9,0.9
12258,25,False,False,0.30295253006903994,0.9,0.6,0.6,0.3,0.3,0.9
12259,25,False,False,0.35174955473722597,0.3,0.9,0.6,0.6,0.3,0.3
12260,25,False,False,0.30275969305048117,0.3,0.3,0.9,0.6,0.6,0.3
12261,25,False,False,0.34,0.9,0.3,0.3,0.9,0.6,0.6
12262,25,False,False,0.31237768881636135,0.3,0.9,0.3,0.3,0.9,0.6
12263,25,False,False,0.35222041865420556,0.6,0.3,0.9,0.3,0.3,0.9
12264,25,False,False,0.34,0.9,0.6,0.3,0.9,0.3,0.3
12265,25,False,False,0.34,0.9,0.9,0.6,0.3,0.9,0.3
12266,25,False,False,0.35348134113309304,0.3,0.9,0.9,0.6,0.3,0.9
12267,25,False,False,0.3019290297628371,0.9,0.3,0.9,0.9,0.6,0.3
12268,25,False,False,0.34,0.3,0.9,0.3,0.9,0.9,0.6
12269,25,False,False,0.3031724814592219,0.6,0.3,0.9,0.3,0.9,0.9
12270,25,False,True,0.34,0.3,0.0,0.0,0.0,0.0,0.0
12271,25,False,True,0.34,0.3,0.3,0.0,0.0,0.0,0.0
12272,25,False,True,0.29000000000000004,0.6,0.3,0.3,0.0,0.0,0.0
12273,25,False,True,0.29000000000000004,0.6,0.6,0.3,0.3,0.0,0.0
12274,25,False,True,0.34,0.3,0.6,0.6,0.3,0.3,0.0
12275,25,False,True,0.29000000000000004,0.6,0.3,0.6,0.6,0.3,0.3
12276,25,False,True,0.34,0.3,0.6,0.3,0.6,0.6,0.3
12277,25,False,True,0.29000000000000004,0.9,0.3,0.6,0.3,0.6,0.6
12278,25,False,True,0.29000000000000004,0.9,0.9,0.3,0.6,0.3,0.6
12279,25,False,True,0.34,0.9,0.9,0.9,0.3,0.6,0.3
12280,25,False,True,0.34,0.6,0.9,0.9,0.9,0.3,0.6
12281,25,False,True,0.34,0.3,0.6,0.9,0.9,0.9,0.3
12282,25,False,True,0.34,0.3,0.3,0.6,0.9,0.9,0.9
12283,25,False,True,0.34,0.3,0.3,0.3,0.6,0.9,0.9
12284,25,False,True,0.29000000000000004,0.6,0.3,0.3,0.3,0.6,0.9
12285,25,False,True,0.29000000000000004,0.6,0.6,0.3,0.3,0.3,0.6
12286,25,False,True,0.29000000000000004,0.9,0.6,0.6,0.3,0.3,0.3
12287,25,False,True,0.34,0.3,0.9,0.6,0.6,0.3,0.3
12288,25,False,True,0.29000000000000004,0.9,0.3,0.9,0.6,0.6,0.3
12289,25,False,True,0.34,0.9,0.9,0.3,0.9,0.6,0.6
12290,25,False,True,0.34,0.6,0.9,0.9,0.3,0.9,0.6
12291,25,False,True,0.34,0.3,0.6,0.9,0.9,0.3,0.9
12292,25,False,True,0.34,0.3,0.3,0.6,0.9,0.9,0.3
12293,25,False,True,0.34,0.3,0.3,0.3,0.6,0.9,0.9
12294,25,False,True,0.29000000000000004,0.6,0.3,0.3,0.3,0.6,0.9
12295,25,False,True,0.29000000000000004,0.9,0.6,0.3,0.3,0.3,0.6
12296,25,False,True,0.34,0.9,0.9,0.6,0.3,0.3,0.3
12297,25,False,True,0.29000000000000004,0.9,0.9,0.9,0.6,0.3,0.3
12298,25,False,True,0.34,0.6,0.9,0.9,0.9,0.6,0.3
12299,25,False,True,0.2934422042060984,0.9,0.6,0.9,0.9,0.9,0.6
12300,25,True,False,0.32,0.6,0.0,0.0,0.0,0.0,0.0
12301,25,True,False,0.32,0.6,0.6,0.0,0.0,0.0,0.0
12302,25,True,False,0.3003825919793298,0.6,0.6,0.6,0.0,0.0,0.0
12303,25,True,False,0.32,0.3,0.6,0.6,0.6,0.0,0.0
12304,25,True,False,0.282011137932428,0.9,0.3,0.6,0.6,0.6,0.0
12305,25,True,False,0.32,0.6,0.9,0.3,0.6,0.6,0.6
12306,25,True,False,0.32,0.6,0.6,0.9,0.3,0.6,0.6
12307,25,True,False,0.32,0.6,0.6,0.6,0.9,0.3,0.6
12308,25,True,False,0.32,0.3,0.6,0.6,0.6,0.9,0.3
12309,25,True,False,0.32,0.6,0.3,0.6,0.6,0.6,0.9
12310,25,True,False,0.32,0.3,0.6,0.3,0.6,0.6,0.6
12311,25,True,False,0.32,0.6,0.3,0.6,0.3,0.6,0.6
12312,25,True,False,0.32,0.9,0.6,0.3,0.6,0.3,0.6
12313,25,True,False,0.32,0.9,0.9,0.6,0.3,0.6,0.3
12314,25,True,False,0.33184425374947807,0.3,0.9,0.9,0.6,0.3,0.6
12315,25,True,False,0.32,0.6,0.3,0.9,0.9,0.6,0.3
12316,25,True,False,0.3121491705951082,0.6,0.6,0.3,0.9,0.9,0.6
12317,25,True,False,0.33239820543390663,0.6,0.6,0.6,0.3,0.9,0.9
12318,25,True,False,0.32,0.6,0.6,0.6,0.6,0.3,0.9
12319,25,True,False,0.32,0.6,0.6,0.6,0.6,0.6,0.3
12320,25,True,False,0.2828516620241327,0.6,0.6,0.6,0.6,0.6,0.6
12321,25,True,False,0.32,0.3,0.6,0.6,0.6,0.6,0.6
12322,25,True,False,0.2820774459863333,0.6,0.3,0.6,0.6,0.6,0.6
12323,25,True,False,0.32,0.3,0.6,0.3,0.6,0.6,0.6
12324,25,True,False,0.281810223320486,0.9,0.3,0.6,0.3,0.6,0.6
12325,25,True,False,0.33325479721452894,0.3,0.9,0.3,0.6,0.3,0.6
12326,25,True,False,0.2827424077035435,0.6,0.3,0.9,0.3,0.6,0.3
12327,25,True,False,0.32,0.6,0.6,0.3,0.9,0.3,0.6
12328,25,True,False,0.32456699464149763,0.6,0.6,0.6,0.3,0.9,0.3
12329,25,True,False,0.28288990292989047,0.9,0.6,0.6,0.6,0.3,0.9
12330,25,False,True,0.34,0.6,0.0,0.0,0.0,0.0,0.0
12331,25,False,True,0.29000000000000004,0.6,0.6,0.0,0.0,0.0,0.0
12332,25,False,True,0.29000000000000004,0.6,0.6,0.6,0.0,0.0,0.0
12333,25,False,True,0.34,0.3,0.6,0.6,0.6,0.0,0.0
12334,25,False,True,0.29000000000000004,0.9,0.3,0.6,0.6,0.6,0.0
12335,25,False,True,0.34,0.9,0.9,0.3,0.6,0.6,0.6
12336,25,False,True,0.34,0.6,0.9,0.9,0.3,0.6,0.6
12337,25,False,True,0.34,0.6,0.6,0.9,0.9,0.3,0.6
12338,25,False,True,0.29000000000000004,0.9,0.6,0.6,0.9,0.9,0.3
12339,25,False,True,0.34,0.9,0.9,0.6,0.6,0.9,0.9
12340,25,False,True,0.34,0.6,0.9,0.9,0.6,0.6,0.9
12341,25,False,True,0.34,0.6,0.6,0.9,0.9,0.6,0.6
12342,25,False,True,0.29000000000000004,0.9,0.6,0.6,0.9,0.9,0.6
12343,25,False,True,0.34,0.9,0.9,0.6,0.6,0.9,0.9
12344,25,False,True,0.34,0.3,0.9,0.9,0.6,0.6,0.9
12345,25,False,True,0.29000000000000004,0.9,0.3,0.9,0.9,0.6,0.6
12346,25,False,True,0.34,0.6,0.9,0.3,0.9,0.9,0.6
12347,25,False,True,0.34,0.9,0.6,0.9,0.3,0.9,0.9
12348,25,False,True,0.34,0.6,0.9,0.6,0.9,0.3,0.9
12349,25,False,True,0.34,0.3,0.6,0.9,0.6,0.9,0.3
12350,25,False,True,0.34,0.3,0.3,0.6,0.9,0.6,0.9
12351,25,False,True,0.29000000000000004,0.9,0.3,0.3,0.6,0.9,0.6
12352,25,False,True,0.3360921106576608,0.3,0.9,0.3,0.3,0.6,0.9
12353,25,False,True,0.31860596883981823,0.3,0.3,0.9,0.3,0.3,0.6
12354,25,False,True,0.34,0.9,0.3,0.3,0.9,0.3,0.3
12355,25,False,True,0.34,0.6,0.9,0.3,0.3,0.9,0.3
12356,25,False,True,0.34,0.3,0.6,0.9,0.3,0.3,0.9
12357,25,False,True,0.30481222225013527,0.3,0.3,0.6,0.9,0.3,0.3
12358,25,False,True,0.29000000000000004,0.9,0.3,0.3,0.6,0.9,0.3
12359,25,False,True,0.34,0.3,0.9,0.3,0.3,0.6,0.9
12360,25,False,False,0.34,0.9,0.0,0.0,0.0,0.0,0.0
12361,25,False,False,0.35167428262777667,0.6,0.9,0.0,0.0,0.0,0.0
12362,25,False,False,0.34,0.3,0.6,0.9,0.0,0.0,0.0
12363,25,False,False,0.34,0.9,0.3,0.6,0.9,0.0,0.0
12364,25,False,False,0.35163064411018596,0.3,0.9,0.3,0.6,0.9,0.0
12365,25,False,False,0.34,0.3,0.3,0.9,0.3,0.6,0.9
12366,25,False,False,0.3026729675562178,0.9,0.3,0.3,0.9,0.3,0.6
12367,25,False,False,0.30152449527787206,0.3,0.9,0.3,0.3,0.9,0.3
12368,25,False,False,0.34,0.6,0.3,0.9,0.3,0.3,0.9
12369,25,False,False,0.34,0.6,0.6,0.3,0.9,0.3,0.3
12370,25,False,False,0.34,0.6,0.6,0.6,0.3,0.9,0.3
12371,25,False,False,0.34,0.9,0.6,0.6,0.6,0.3,0.9
12372,25,False,False,0.34,0.9,0.9,0.6,0.6,0.6,0.3
12373,25,False,False,0.34,0.9,0.9,0.9,0.6,0.6,0.6
12374,25,False,False,0.34,0.9,0.9,0.9,0.9,0.6,0.6
12375,25,False,False,0.34,0.3,0.9,0.9,0.9,0.9,0.6
12376,25,False,False,0.34,0.9,0.3,0.9,0.9,0.9,0.9
12377,25,False,False,0.34,0.6,0.9,0.3,0.9,0.9,0.9
12378,25,False,False,0.34,0.6,0.6,0.9,0.3,0.9,0.9
12379,25,False,False,0.34,0.3,0.6,0.6,0.9,0.3,0.9
12380,25,False,False,0.34,0.6,0.3,0.6,0.6,0.9,0.3
12381,25,False,False,0.34,0.6,0.6,0.3,0.6,0.6,0.9
12382,25,False,False,0.34,0.6,0.6,0.6,0.3,0.6,0.6
12383,25,False,False,0.34,0.3,0.6,0.6,0.6,0.3,0.6
12384,25,False,False,0.302372371532593,0.9,0.3,0.6,0.6,0.6,0.3
12385,25,False,False,0.34,0.9,0.9,0.3,0.6,0.6,0.6
12386,25,False,False,0.35287208738767406,0.3,0.9,0.9,0.3,0.6,0.6
12387,25,False,False,0.3023241285691432,0.9,0.3,0.9,0.9,0.3,0.6
12388,25,False,False,0.34,0.6,0.9,0.3,0.9,0.9,0.3
12389,25,False,False,0.35252805307980084,0.6,0.6,0.9,0.3,0.9,0.9
12390,25,True,False,0.32,0.6,0.0,0.0,0.0,0.0,0.0
12391,25,True,False,0.32,0.9,0.6,0.0,0.0,0.0,0.0
12392,25,True,False,0.32,0.6,0.9,0.6,0.0,0.0,0.0
12393,25,True,False,0.32,0.3,0.6,0.9,0.6,0.0,0.0
12394,25,True,False,0.32,0.9,0.3,0.6,0.9,0.6,0.0
12395,25,True,False,0.32,0.3,0.9,0.3,0.6,0.9,0.6
12396,25,True,False,0.2818828999254147,0.6,0.3,0.9,0.3,0.6,0.9
12397,25,True,False,0.32,0.3,0.6,0.3,0.9,0.3,0.6
12398,25,True,False,0.32,0.9,0.3,0.6,0.3,0.9,0.3
12399,25,True,False,0.32,0.6,0.9,0.3,0.6,0.3,0.9
12400,25,True,False,0.32,0.6,0.6,0.9,0.3,0.6,0.3
12401,25,True,False,0.28170209977198585,0.6,0.6,0.6,0.9,0.3,0.6
12402,25,True,False,0.3041644722150613,0.6,0.6,0.6,0.6,0.9,0.3
12403,25,True,False,0.32,0.3,0.6,0.6,0.6,0.6,0.9
12404,25,True,False,0.32,0.9,0.3,0.6,0.6,0.6,0.6
12405,25,True,False,0.32,0.3,0.9,0.3,0.6,0.6,0.6
12406,25,True,False,0.32,0.6,0.3,0.9,0.3,0.6,0.6
12407,25,True,False,0.33347360571784895,0.3,0.6,0.3,0.9,0.3,0.6
12408,25,True,False,0.32,0.9,0.3,0.6,0.3,0.9,0.3
12409,25,True,False,0.32,0.6,0.9,0.3,0.6,0.3,0.9
12410,25,True,False,0.32,0.3,0.6,0.9,0.3,0.6,0.3
12411,25,True,False,0.32,0.3,0.3,0.6,0.9,0.3,0.6
12412,25,True,False,0.2834555427624635,0.6,0.3,0.3,0.6,0.9,0.3
12413,25,True,False,0.32,0.3,0.6,0.3,0.3,0.6,0.9
12414,25,True,False,0.32,0.3,0.3,0.6,0.3,0.3,0.6
12415,25,True,False,0.32,0.6,0.3,0.3,0.6,0.3,0.3
12416,25,True,False,0.32,0.9,0.6,0.3,0.3,0.6,0.3
12417,25,True,False,0.32,0.3,0.9,0.6,0.3,0.3,0.6
12418,25,True,False,0.32,0.3,0.3,0.9,0.6,0.3,0.3
12419,25,True,False,0.32,0.6,0.3,0.3,0.9,0.6,0.3
12420,25,True,True,0.27,0.6,0.0,0.0,0.0,0.0,0.0
12421,25,True,True,0.27,0.9,0.6,0.0,0.0,0.0,0.0
12422,25,True,True,0.32,0.3,0.9,0.6,0.0,0.0,0.0
12423,25,True,True,0.27430878774616824,0.3,0.3,0.9,0.6,0.0,0.0
12424,25,True,True,0.27,0.6,0.3,0.3,0.9,0.6,0.0
12425,25,True,True,0.32,0.6,0.6,0.3,0.3,0.9,0.6
12426,25,True,True,0.27,0.9,0.6,0.6,0.3,0.3,0.9
12427,25,True,True,0.32,0.6,0.9,0.6,0.6,0.3,0.3
12428,25,True,True,0.32,0.9,0.6,0.9,0.6,0.6,0.3
12429,25,True,True,0.32,0.6,0.9,0.6,0.9,0.6,0.6
12430,25,True,True,0.32,0.9,0.6,0.9,0.6,0.9,0.6
12431,25,True,True,0.32,0.3,0.9,0.6,0.9,0.6,0.9
12432,25,True,True,0.32,0.9,0.3,0.9,0.6,0.9,0.6
12433,25,True,True,0.2709897621816791,0.9,0.9,0.3,0.9,0.6,0.9
12434,25,True,True,0.32,0.3,0.9,0.9,0.3,0.9,0.6
12435,25,True,True,0.32,0.9,0.3,0.9,0.9,0.3,0.9
12436,25,True,True,0.32,0.9,0.9,0.3,0.9,0.9,0.3
12437,25,True,True,0.32,0.6,0.9,0.9,0.3,0.9,0.9
12438,25,True,True,0.32,0.9,0.6,0.9,0.9,0.3,0.9
12439,25,True,True,0.32,0.3,0.9,0.6,0.9,0.9,0.3
12440,25,True,True,0.3190154159599624,0.3,0.3,0.9,0.6,0.9,0.9
12441,25,True,True,0.27,0.9,0.3,0.3,0.9,0.6,0.9
12442,25,True,True,0.32,0.9,0.9,0.3,0.3,0.9,0.6
12443,25,True,True,0.32,0.3,0.9,0.9,0.3,0.3,0.9
12444,25,True,True,0.32,0.6,0.3,0.9,0.9,0.3,0.3
12445,25,True,True,0.32,0.6,0.6,0.3,0.9,0.9,0.3
12446,25,True,True,0.32,0.6,0.6,0.6,0.3,0.9,0.9
12447,25,True,True,0.32,0.3,0.6,0.6,0.6,0.3,0.9
12448,25,True,True,0.27,0.9,0.3,0.6,0.6,0.6,0.3
12449,25,True,True,0.32,0.9,0.9,0.3,0.6,0.6,0.6
12450,25,True,True,0.32,0.9,0.0,0.0,0.0,0.0,0.0
12451,25,True,True,0.32,0.3,0.9,0.0,0.0,0.0,0.0
12452,25,True,True,0.32,0.6,0.3,0.9,0.0,0.0,0.0
12453,25,True,True,0.32,0.6,0.6,0.3,0.9,0.0,0.0
12454,25,True,True,0.32,0.6,0.6,0.6,0.3,0.9,0.0
12455,25,True,True,0.32,0.3,0.6,0.6,0.6,0.3,0.9
12456,25,True,True,0.32,0.3,0.3,0.6,0.6,0.6,0.3
12457,25,True,True,0.32,0.3,0.3,0.3,0.6,0.6,0.6
12458,25,True,True,0.27,0.6,0.3,0.3,0.3,0.6,0.6
12459,25,True,True,0.27,0.9,0.6,0.3,0.3,0.3,0.6
12460,25,True,True,0.32,0.3,0.9,0.6,0.3,0.3,0.3
12461,25,True,True,0.32,0.9,0.3,0.9,0.6,0.3,0.3
12462,25,True,True,0.32,0.6,0.9,0.3,0.9,0.6,0.3
12463,25,True,True,0.27,0.6,0.6,0.9,0.3,0.9,0.6
12464,25,True,True,0.27,0.6,0.6,0.6,0.9,0.3,0.9
